id	word
6157	bake
6158	spits
6159	finishing
6160	palmerston
6161	fence
6162	guzzles
6163	plucked
6164	shutup
6165	chauffeur
6166	clincher
6167	position
6168	vehicle
6169	mini-dumpsters
6170	too
6171	disappear
6172	place
6173	police
6174	rumaki
6175	proposition
6176	darn
6177	sleep
6178	_babcock:
6179	worthless
6180	challenge
6181	whining
6182	apron
6183	drederick
6184	cotton
6185	ugly
6186	stirring
6187	venom
6188	covering
6189	owe
6190	cow
6191	mad
6192	ned
6193	skin
6194	cents
6195	work
6196	german
6197	before
6198	hobo's
6199	paper
6200	itchy
6201	scout
6202	ew
6203	canoodling
6204	dessert
6205	puke
6206	x-men
6207	sharps
6208	lachrymose
6209	be-stainèd
6210	find
6211	mumble
6212	something
6213	advantage
6214	action
6215	woe:
6216	actress
6217	yourself
6218	loan
6219	calm
6220	successful
6221	up
6222	lemonade
6223	nerve
6224	plum
6225	not
6226	la
6227	fan
6228	threw
6229	sweeter
6230	tv_announcer:
6231	needs
6232	safe
6233	ralph_wiggum:
6234	hug
6235	partners
6236	walther
6237	worried
6238	corpses
6239	placed
6240	buy
6241	kako:
6242	improv
6243	coma
6244	newsies
6245	cattle
6246	pair
6247	chip
6248	pro
6249	weep
6250	series
6251	boozebag
6252	furniture
6253	gary:
6254	capuchin
6255	thank
6256	moe_recording:
6257	boozy
6258	window
6259	candles
6260	senator
6261	finance
6262	phasing
6263	ladder
6264	mexican
6265	whoa
6266	righ
6267	faith
6268	someone
6269	cash
6270	dizer
6271	sit
6272	customer
6273	blob
6274	bag
6275	cuff
6276	pint
6277	foolin'
6278	examples
6279	jeter
6280	housing
6281	chicken
6282	explain
6283	share
6284	soakin's
6285	outside
6286	chuckles
6287	novelty
6288	wind
6289	julep
6290	incriminating
6291	meditative
6292	followed
6293	hurry
6294	bills
6295	macho
6296	thinkin'
6297	listen
6298	britannia
6299	palm
6300	ahh
6301	dyspeptic
6302	form
6303	micronesian
6304	patient
6305	nickel
6306	liver
6307	noises
6308	backwards
6309	abusive
6310	grunts
6311	pus-bucket
6312	appalled
6313	department's
6314	2nd_voice_on_transmitter:
6315	labels
6316	general
6317	email
6318	king
6319	this:
6320	inflated
6321	krusty_the_clown:
6322	somethin's
6323	understood
6324	amber_dempsey:
6325	buried
6326	whatsit
6327	absentmindedly
6328	die
6329	helicopter
6330	rocks
6331	read
6332	chewin'
6333	keeping
6334	chuckling
6335	science
6336	holiday
6337	lenny
6338	guff
6339	jer
6340	corn
6341	refund
6342	america's
6343	piano
6344	planning
6345	careful
6346	pageant
6347	boggs
6348	justice
6349	doctor
6350	moving
6351	chow
6352	ugliest
6353	coffee'll
6354	lobster-based
6355	confidence
6356	been
6357	times
6358	i'd
6359	spread
6360	decadent
6361	normal
6362	singer
6363	groans
6364	contented
6365	soft
6366	call
6367	deal
6368	emporium
6369	sobs
6370	where'd
6371	incognito
6372	norway
6373	turned
6374	jamaican
6375	relaxed
6376	theater
6377	tv's
6378	massage
6379	in-ground
6380	blimp
6381	sold
6382	hubub
6383	geysir
6384	sober
6385	expense
6386	app
6387	friend:
6388	insulted
6389	dennis_conroy:
6390	fall
6391	nelson_muntz:
6392	pats
6393	bugs
6394	bart's
6395	1895
6396	coupon
6397	keeps
6398	senators
6399	order
6400	yep
6401	roll
6402	stop
6403	grey
6404	gentleman's
6405	radical
6406	kisser
6407	sauce
6408	lottery
6409	clears
6410	unlucky
6411	grinch
6412	tactful
6413	tiny
6414	lanes
6415	hi
6416	anti-intellectualism
6417	burglary
6418	horribilis
6419	price
6420	omigod
6421	clean
6422	cuckold's
6423	anderson
6424	vincent
6425	job
6426	bart
6427	cent
6428	reward
6429	is:
6430	exception:
6431	treat
6432	secrets
6433	passports
6434	laney
6435	humanity
6436	bothered
6437	a-lug
6438	cock
6439	bold
6440	teenage_bart:
6441	problems
6442	therefore
6443	knock
6444	granted
6445	crummy
6446	knock-up
6447	stab
6448	adjourned
6449	crawlin'
6450	heals
6451	firing
6452	bullet-proof
6453	inspector
6454	won
6455	citizens
6456	extremely
6457	pulled
6458	burnside
6459	tinkle
6460	reporter
6461	reynolds
6462	kadlubowski
6463	stationery
6464	hoagie
6465	burn
6466	desperate
6467	pulls
6468	savvy
6469	problem
6470	suburban
6471	information
6472	yogurt
6473	drapes
6474	smooth
6475	starving
6476	bowling
6477	thoughts
6478	warning
6479	chug
6480	heroism
6481	fantastic
6482	honey
6483	las
6484	thought_bubble_homer:
6485	grandé
6486	alphabet
6487	ma'am
6488	fired
6489	guttural
6490	beards
6491	inanely
6492	increased
6493	staying
6494	crowds
6495	cupid
6496	us
6497	space-time
6498	cueball
6499	peter_buck:
6500	haplessly
6501	parasol
6502	business
6503	mistakes
6504	george
6505	career
6506	tasty
6507	protesting
6508	gimmicks
6509	hoped
6510	went
6511	ivanna
6512	knockin'
6513	mines
6514	düff
6515	crew
6516	cost
6517	punkin
6518	rascals
6519	image
6520	girl-bart
6521	hobo
6522	oooo
6523	cheap
6524	moved
6525	website
6526	cream
6527	sings
6528	whaaa
6529	courthouse
6530	americans
6531	phone's
6532	customers-slash-only
6533	tenor:
6534	available
6535	shoes
6536	repressed
6537	ref
6538	slot
6539	rife
6540	op
6541	filth
6542	quick-like
6543	guys
6544	rabbits
6545	wife
6546	speaking
6547	highest
6548	cobra
6549	everyone's
6550	patron_#1:
6551	marguerite:
6552	sampler
6553	wanted
6554	plow
6555	heaving
6556	driving
6557	wigs
6558	botanical
6559	teenage
6560	this'll
6561	ohh
6562	painless
6563	prompting
6564	wearin'
6565	lame
6566	coward
6567	failure
6568	toot's
6569	clear
6570	deny
6571	husband
6572	sure
6573	attack
6574	cleaning
6575	big
6576	phone
6577	bad-mouth
6578	flag
6579	attitude
6580	occurred
6581	i'll
6582	seconds
6583	mayor
6584	acceptance
6585	channel
6586	gasps
6587	sigh
6588	intervention
6589	teen
6590	bottoms
6591	groin
6592	meanwhile
6593	rickles
6594	disgraceful
6595	530
6596	england's
6597	nascar
6598	loyal
6599	moe-heads
6600	love-matic
6601	history
6602	kidnaps
6603	he'd
6604	dumbbell
6605	finished
6606	flustered
6607	joint
6608	allowed
6609	clipped
6610	wears
6611	rockers
6612	barkeeps
6613	incredulous
6614	zeal
6615	tester
6616	i-i-i
6617	imaginary
6618	aunt
6619	like
6620	roz
6621	droning
6622	pitcher
6623	apply
6624	spoken
6625	patrons
6626	wreck
6627	malibu
6628	poisonin'
6629	promise
6630	glitz
6631	consider
6632	turkey
6633	blinded
6634	reptile
6635	treatin'
6636	cutest
6637	tell
6638	open
6639	hangin'
6640	aged
6641	crimes
6642	lifetime
6643	klingon
6644	heartily
6645	freed
6646	moon
6647	swe-ee-ee-ee-eet
6648	clown
6649	familiar
6650	discuss
6651	situation
6652	poundin'
6653	birthday
6654	sponsor
6655	beating
6656	escort
6657	run
6658	bouquet
6659	waking-up
6660	scene
6661	leno
6662	mess
6663	stabbin'
6664	brother-in-law
6665	tax
6666	designated
6667	authenticity
6668	cushions
6669	rope
6670	brown
6671	side
6672	justify
6673	referee
6674	hooters
6675	lloyd
6676	oils
6677	booth
6678	book_club_member:
6679	what'll
6680	invited
6681	simpson
6682	woulda
6683	radiation
6684	held
6685	mic
6686	michelin
6687	enforced
6688	amid
6689	chapel
6690	concentrate
6691	eye
6692	squashing
6693	doll
6694	tick
6695	last
6696	instrument
6697	blackjack
6698	lager
6699	charlie
6700	mopin'
6701	meals
6702	men:
6703	calmly
6704	meaningfully
6705	highway
6706	polls
6707	label
6708	yesterday
6709	far
6710	round
6711	denser
6712	fbi_agent:
6713	nibble
6714	hmmm
6715	©
6716	giggles
6717	environment
6718	mudflap
6719	drinking
6720	thinks
6721	eurotrash
6722	gentleman:
6723	glove
6724	legally
6725	frankie
6726	agh
6727	helpful
6728	albeit
6729	danny
6730	please
6731	recently
6732	brow
6733	reserve
6734	cowboys
6735	th
6736	caricature
6737	name
6738	mariah
6739	weird
6740	statue
6741	tv-station_announcer:
6742	forever
6743	plywood
6744	tons
6745	middle
6746	pit
6747	between
6748	nfl_narrator:
6749	mommy
6750	unless
6751	boxer:
6752	statues
6753	it'd
6754	fun's
6755	states
6756	sing
6757	rafter
6758	honor
6759	i
6760	$42
6761	telephone
6762	humiliation
6763	forehead
6764	fabulous
6765	naval
6766	rainbows
6767	water
6768	whoops
6769	somethin'
6770	rotch
6771	got
6772	malfeasance
6773	eats
6774	tubman
6775	kazoo
6776	pay
6777	sent
6778	comment
6779	speech
6780	showered
6781	layer
6782	stretches
